2022-04-18 13:57:05.596 INFO   [main] (JDBC.java:45) - 连接数据库...
2022-05-07 17:20:06.425 INFO   [main] (JDBC2.java:55) -  正在寻找内容...
2022-05-07 17:20:06.426 INFO   [main] (JDBC2.java:68) -   ID: 2
2022-05-07 17:20:06.427 INFO   [main] (JDBC2.java:69) -   账号: 1326200033
2022-05-07 17:20:06.427 INFO   [main] (JDBC2.java:70) -   密码: 301017
2022-05-07 17:20:06.428 INFO   [main] (JDBC2.java:71) -   创建时间: 2022-05-07 21:23:36.0
2022-05-07 17:20:06.429 INFO   [main] (JDBC2.java:72) -   到期时间: 2022-06-11 21:23:32.0
2022-05-07 17:20:06.429 INFO   [main] (JDBC2.java:80) -  当前状态: 未到期
2022-05-07 17:20:06.436 INFO   [main] (JDBC2.java:135) -  查找完成!
2022-05-07 17:20:06.437 INFO   [main] (Jktianbhtml.java:231) - 健康填报部分==========================
2022-05-07 17:20:06.439 INFO   [main] (Jktianbhtml.java:232) - 健康填报名单总数： 1
2022-05-07 17:20:09.682 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:20:09.682 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:20:09.693 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:20:09.693 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:20:13.857 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:20:13.858 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:20:13.867 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:20:13.867 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:20:18.051 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:20:18.052 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:20:18.061 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:20:18.062 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:20:22.405 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:20:22.405 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:20:22.419 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:20:22.426 INFO   [Thread-0] (Select.java:53) - 连接数据库...
2022-05-07 17:20:22.430 INFO   [Thread-0] (Select.java:60) -  正在寻找address1表的内容...
2022-05-07 17:20:22.431 INFO   [Thread-0] (Select.java:53) - 连接数据库...
2022-05-07 17:20:22.442 INFO   [Thread-0] (Select.java:60) -  正在寻找address1表的内容...
2022-05-07 17:21:19.784 INFO   [main] (JDBC2.java:44) - 连接数据库...
2022-05-07 17:21:20.077 INFO   [main] (JDBC2.java:49) -   实例化Statement对象...
2022-05-07 17:21:20.097 INFO   [main] (JDBC2.java:55) -  正在寻找内容...
2022-05-07 17:21:20.099 INFO   [main] (JDBC2.java:68) -   ID: 2
2022-05-07 17:21:20.099 INFO   [main] (JDBC2.java:69) -   账号: 1326200033
2022-05-07 17:21:20.100 INFO   [main] (JDBC2.java:70) -   密码: 301017
2022-05-07 17:21:20.100 INFO   [main] (JDBC2.java:71) -   创建时间: 2022-05-07 21:23:36.0
2022-05-07 17:21:20.101 INFO   [main] (JDBC2.java:72) -   到期时间: 2022-06-11 21:23:32.0
2022-05-07 17:21:20.101 INFO   [main] (JDBC2.java:80) -  当前状态: 未到期
2022-05-07 17:21:20.107 INFO   [main] (JDBC2.java:135) -  查找完成!
2022-05-07 17:21:20.109 INFO   [main] (Jktianbhtml.java:231) - 健康填报部分==========================
2022-05-07 17:21:20.111 INFO   [main] (Jktianbhtml.java:232) - 健康填报名单总数： 1
2022-05-07 17:21:23.185 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:21:23.185 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:21:23.223 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:21:23.224 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:21:45.711 INFO   [main] (JDBC2.java:44) - 连接数据库...
2022-05-07 17:21:45.879 INFO   [main] (JDBC2.java:49) -   实例化Statement对象...
2022-05-07 17:21:45.891 INFO   [main] (JDBC2.java:55) -  正在寻找内容...
2022-05-07 17:21:45.893 INFO   [main] (JDBC2.java:68) -   ID: 2
2022-05-07 17:21:45.893 INFO   [main] (JDBC2.java:69) -   账号: 1326200033
2022-05-07 17:21:45.894 INFO   [main] (JDBC2.java:70) -   密码: 301017
2022-05-07 17:21:45.894 INFO   [main] (JDBC2.java:71) -   创建时间: 2022-05-07 21:23:36.0
2022-05-07 17:21:45.895 INFO   [main] (JDBC2.java:72) -   到期时间: 2022-06-11 21:23:32.0
2022-05-07 17:21:45.895 INFO   [main] (JDBC2.java:80) -  当前状态: 未到期
2022-05-07 17:21:45.902 INFO   [main] (JDBC2.java:135) -  查找完成!
2022-05-07 17:21:45.903 INFO   [main] (Jktianbhtml.java:231) - 健康填报部分==========================
2022-05-07 17:21:45.905 INFO   [main] (Jktianbhtml.java:232) - 健康填报名单总数： 1
2022-05-07 17:21:48.765 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:21:48.766 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:21:48.786 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:21:48.787 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:21:53.069 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:21:53.069 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:21:53.085 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:21:53.086 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:21:57.077 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:21:57.077 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:21:57.097 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:21:57.098 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:01.275 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:01.276 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:01.293 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:01.294 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:05.381 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:05.382 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:05.401 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:05.402 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:09.495 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:09.496 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:09.513 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:09.513 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:13.446 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:13.446 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:13.467 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:13.467 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:17.723 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:17.723 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:17.734 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:17.736 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:21.851 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:21.851 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:21.860 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:21.860 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:25.879 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:25.879 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:25.889 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:25.889 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:29.867 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:29.867 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:29.888 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:29.888 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:34.074 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:34.074 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:34.083 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:34.084 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:38.070 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:38.071 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:38.081 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:38.082 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:42.426 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:42.429 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:42.439 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:42.439 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:46.515 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:46.515 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:46.524 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:46.524 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:50.649 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:50.649 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:50.659 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:50.660 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:54.679 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:54.679 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:54.691 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:54.692 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:22:58.806 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:22:58.807 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:22:58.819 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:22:58.819 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:02.785 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:02.786 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:02.795 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:02.795 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:06.869 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:06.869 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:06.880 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:06.880 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:10.995 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:10.995 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:11.011 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:11.012 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:15.068 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:15.069 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:15.082 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:15.082 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:19.144 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:19.145 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:19.170 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:19.171 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:23.154 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:23.155 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:23.173 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:23.173 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:27.050 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:27.050 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:27.069 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:27.069 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:30.970 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:30.970 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:30.984 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:30.984 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:35.091 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:35.092 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:35.104 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:35.105 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:39.081 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:39.082 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:39.094 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:39.094 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:43.123 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:43.124 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:43.141 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:43.142 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:47.222 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:47.223 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:47.232 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:47.233 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:51.185 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:51.185 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:51.193 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:51.194 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:55.182 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:55.183 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:55.197 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:55.197 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:23:59.261 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:23:59.261 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:23:59.274 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:23:59.275 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:03.328 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:03.328 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:03.339 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:03.340 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:07.242 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:07.242 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:07.254 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:07.254 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:11.187 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:11.187 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:11.196 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:11.196 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:15.752 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:15.753 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:15.765 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:15.770 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:19.786 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:19.787 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:19.797 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:19.797 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:23.827 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:23.828 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:23.843 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:23.843 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:27.878 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:27.878 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:27.892 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:27.892 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:31.812 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:31.812 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:31.821 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:31.821 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:35.714 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:35.714 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:35.724 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:35.724 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:39.729 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:39.730 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:39.740 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:39.741 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:43.652 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:43.652 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:43.665 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:43.665 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:47.728 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:47.728 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:47.743 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:47.743 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:51.736 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:51.737 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:51.747 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:51.747 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:55.785 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:55.785 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:55.798 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:55.798 INFO   [Thread-0] (Jktianbhtml.java:156) - 循环！
2022-05-07 17:24:59.793 INFO   [Thread-0] (Jktianbhtml.java:123) - 1326200033
2022-05-07 17:24:59.793 INFO   [Thread-0] (Jktianbhtml.java:124) - 301017
2022-05-07 17:24:59.807 INFO   [Thread-0] (Jktianbhtml.java:137) - 文件删除成功！
2022-05-07 17:24:59.816 INFO   [Thread-0] (Select.java:53) - 连接数据库...
2022-05-07 17:24:59.840 INFO   [Thread-0] (Select.java:60) -  正在寻找address1表的内容...
2022-05-07 17:24:59.841 INFO   [Thread-0] (Select.java:53) - 连接数据库...
2022-05-07 17:24:59.844 INFO   [Thread-0] (Select.java:60) -  正在寻找address1表的内容...
2022-05-07 17:41:36.756 INFO   [main] (JDBC.java:44) - 连接数据库...
2022-05-07 17:41:37.041 INFO   [main] (JDBC.java:49) -   实例化Statement对象...
2022-05-07 17:41:37.080 INFO   [main] (JDBC.java:55) -  正在寻找内容...
2022-05-07 17:41:37.082 INFO   [main] (JDBC.java:68) -   ID: 1
2022-05-07 17:41:37.082 INFO   [main] (JDBC.java:69) -   账号: 1277200107
2022-05-07 17:41:37.083 INFO   [main] (JDBC.java:70) -   密码: 166519
2022-05-07 17:41:37.083 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:12:03.0
2022-05-07 17:41:37.084 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-14 04:18:06.0
2022-05-07 17:41:37.084 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-07 17:41:37.085 INFO   [main] (JDBC.java:68) -   ID: 2
2022-05-07 17:41:37.085 INFO   [main] (JDBC.java:69) -   账号: 1326200145
2022-05-07 17:41:37.086 INFO   [main] (JDBC.java:70) -   密码: 050637
2022-05-07 17:41:37.086 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-07 17:41:37.088 INFO   [main] (JDBC.java:72) -   到期时间: 2030-05-14 04:18:11.0
2022-05-07 17:41:37.088 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-07 17:41:37.089 INFO   [main] (JDBC.java:68) -   ID: 3
2022-05-07 17:41:37.090 INFO   [main] (JDBC.java:69) -   账号: 1277200274
2022-05-07 17:41:37.090 INFO   [main] (JDBC.java:70) -   密码: 250018
2022-05-07 17:41:37.090 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 15:26:17.0
2022-05-07 17:41:37.091 INFO   [main] (JDBC.java:72) -   到期时间: 2022-05-13 15:26:09.0
2022-05-07 17:41:37.092 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-07 17:41:37.099 INFO   [main] (JDBC.java:68) -   ID: 4
2022-05-07 17:41:37.099 INFO   [main] (JDBC.java:69) -   账号: 1326200122
2022-05-07 17:41:37.100 INFO   [main] (JDBC.java:70) -   密码: 130039
2022-05-07 17:41:37.101 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-07 17:41:37.101 INFO   [main] (JDBC.java:72) -   到期时间: 2022-06-15 04:18:31.0
2022-05-07 17:41:37.102 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-07 17:41:37.103 INFO   [main] (JDBC.java:68) -   ID: 5
2022-05-07 17:41:37.103 INFO   [main] (JDBC.java:69) -   账号: 1326200108
2022-05-07 17:41:37.104 INFO   [main] (JDBC.java:70) -   密码: 188530
2022-05-07 17:41:37.105 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-07 17:41:37.105 INFO   [main] (JDBC.java:72) -   到期时间: 2022-05-14 04:18:38.0
2022-05-07 17:41:37.106 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-07 17:41:37.108 INFO   [main] (JDBC.java:68) -   ID: 6
2022-05-07 17:41:37.109 INFO   [main] (JDBC.java:69) -   账号: 1326200107
2022-05-07 17:41:37.109 INFO   [main] (JDBC.java:70) -   密码: 082852
2022-05-07 17:41:37.110 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-07 17:41:37.110 INFO   [main] (JDBC.java:72) -   到期时间: 2022-05-14 04:19:17.0
2022-05-07 17:41:37.111 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-07 17:41:37.111 INFO   [main] (JDBC.java:68) -   ID: 7
2022-05-07 17:41:37.113 INFO   [main] (JDBC.java:69) -   账号: 1326200091
2022-05-07 17:41:37.113 INFO   [main] (JDBC.java:70) -   密码: 215919
2022-05-07 17:41:37.114 INFO   [main] (JDBC.java:71) -   创建时间: 2022-04-14 04:09:46.0
2022-05-07 17:41:37.115 INFO   [main] (JDBC.java:72) -   到期时间: 2022-05-14 04:19:20.0
2022-05-07 17:41:37.115 INFO   [main] (JDBC.java:80) -  当前状态: 未到期
2022-05-07 17:41:37.116 INFO   [main] (JDBC.java:68) -   ID: 8
